customer_id,churned,period_count,from_calls_Jan,from_duration_Jan,from_dropped_Jan,to_calls_Jan,to_duration_Jan,to_dropped_Jan,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,period,from_calls_Feb,from_duration_Feb,from_dropped_Feb,to_calls_Feb,to_duration_Feb,to_dropped_Feb,from_calls_Mar,from_duration_Mar,from_dropped_Mar,to_calls_Mar,to_duration_Mar,to_dropped_Mar,from_calls_Apr,from_duration_Apr,from_dropped_Apr,to_calls_Apr,to_duration_Apr,to_dropped_Apr,from_calls_May,from_duration_May,from_dropped_May,to_calls_May,to_duration_May,to_dropped_May,from_calls_Jun,from_duration_Jun,from_dropped_Jun,to_calls_Jun,to_duration_Jun,to_dropped_Jun,from_calls_Jul,from_duration_Jul,from_dropped_Jul,to_calls_Jul,to_duration_Jul,to_dropped_Jul,from_calls_Aug,from_duration_Aug,from_dropped_Aug,to_calls_Aug,to_duration_Aug,to_dropped_Aug,from_calls_Sep,from_duration_Sep,from_dropped_Sep,to_calls_Sep,to_duration_Sep,to_dropped_Sep,from_calls_Oct,from_duration_Oct,from_dropped_Oct,to_calls_Oct,to_duration_Oct,to_dropped_Oct,from_calls_Nov,from_duration_Nov,from_dropped_Nov,to_calls_Nov,to_duration_Nov,to_dropped_Nov,from_calls_Dec,from_duration_Dec,from_dropped_Dec,to_calls_Dec,to_duration_Dec,to_dropped_Dec
C0000000989,0,12,5,36,0,87,859,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,79,1,89,860,14,2,23,0,75,681,4,8,69,0,82,781,10,2,21,0,92,780,15,4,32,0,84,873,10,7,67,1,92,848,7,4,42,0,103,963,10,4,18,0,85,753,9,5,34,0,94,873,6,4,42,0,81,699,8,4,31,1,85,782,11
C0000000277,0,12,102,926,0,23,229,0,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,94,745,0,23,172,5,115,1059,0,16,182,1,105,1030,0,20,182,2,98,740,0,15,156,0,111,942,0,17,125,1,113,998,0,25,275,2,100,891,0,30,268,5,82,727,0,27,262,2,92,799,0,19,168,2,100,843,0,15,142,0,103,906,0,20,209,3
C0000000134,0,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,1450,19,90,660,18,151,1339,15,87,769,14,140,1291,8,92,815,6,130,1210,12,89,828,7,152,1476,20,88,793,6
C0000000880,1,9,8,30,2,29,305,0,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,35,0,44,537,2,11,105,1,58,530,2,11,70,2,32,262,2,9,98,2,38,331,3,7,78,0,48,454,7,11,68,1,41,365,4,8,69,2,45,401,3,10,96,2,45,504,2,,,,,,,,,,,,,,,,,,
C0000000124,1,7,78,693,21,88,778,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,78,797,24,59,514,8,85,818,34,63,598,5,66,643,23,69,582,4,64,454,24,78,743,7,90,851,28,65,540,6,61,671,23,75,584,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000813,0,12,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,44,415,8,21,195,4,47,383,8,19,104,1,39,390,5,16,136,2,36,383,8,23,201,1,38,336,9,24,261,1,41,381,9,13,127,0,35,348,4,15,153,2,39,335,4,17,151,0,32,270,6,21,149,1,30,363,5,23,214,0,42,436,6,18,136,1
C0000000782,0,12,3,27,0,51,450,10,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,42,2,47,426,7,9,69,3,58,653,7,9,100,2,43,449,6,5,43,1,55,454,6,5,41,0,54,505,8,3,3,2,38,369,3,9,86,2,53,488,6,2,33,1,52,537,12,3,17,0,49,511,4,3,21,1,49,501,6,4,36,0,57,591,3
C0000000076,0,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,352,1,56,551,8,47,452,1,47,387,3,49,451,0,47,437,4,38,373,1,64,567,5,47,405,4,56,558,2
C0000000788,1,11,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,86,651,18,66,727,7,92,753,16,60,430,3,77,611,19,60,602,7,69,757,20,69,650,5,85,767,18,70,717,3,93,858,18,63,556,5,89,842,20,66,591,7,85,812,12,72,856,6,88,896,20,67,619,7,77,652,13,77,816,11
C0000000547,0,12,3,27,0,50,437,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,1,1,0,32,345,3,2,22,0,44,404,5,1,17,0,41,390,5,2,19,0,49,436,5,1,9,0,45,451,3,0,0,0,45,435,2,3,12,0,54,545,7,1,8,0,37,392,2,3,49,1,55,616,3,2,26,0,42,343,3,1,5,0,49,423,6
C0000000781,1,5,1,8,0,49,460,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,44,0,49,454,7,9,58,0,41,407,5,8,114,1,56,521,6,10,111,0,41,410,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000858,0,5,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,39,343,3,4,32,0,53,513,7,7,39,1,42,514,3,11,127,0,44,376,6
C0000000864,0,9,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,6,28,1,50,437,6,10,74,2,60,560,5,5,23,0,50,474,4,5,68,1,48,417,7,7,46,2,60,621,5,6,50,0,68,574,5,4,40,0,63,637,2,6,70,4,50,434,3
C0000000819,0,12,78,715,0,63,519,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,79,734,0,70,526,11,96,912,0,55,502,8,68,536,0,61,565,9,76,649,0,60,615,7,86,779,0,46,486,3,92,879,0,63,603,7,69,586,0,56,615,7,82,785,0,69,597,12,84,696,0,54,498,3,69,635,0,63,585,6,62,651,0,55,596,7
C0000000773,0,12,11,78,1,68,667,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,55,0,45,411,6,8,67,0,57,561,5,6,57,0,49,472,6,9,87,0,47,440,4,8,86,0,40,357,5,5,32,0,43,441,1,9,85,1,44,430,3,4,40,1,50,418,9,7,59,1,46,437,8,7,41,1,52,564,5,7,78,1,53,578,6
C0000000792,0,12,134,1314,6,91,929,10,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,118,1083,4,95,764,12,123,1086,4,82,730,8,123,1078,2,77,680,11,131,1114,8,101,988,7,122,1243,4,86,768,4,108,1040,9,72,719,8,135,1131,6,101,901,9,136,1203,5,92,870,13,123,1351,7,97,877,10,132,1180,9,91,776,13,133,1132,4,77,649,9
C0000000000,0,12,140,1200,8,15,133,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,142,1367,4,14,153,1,146,1387,7,21,212,2,153,1468,10,13,106,2,139,1208,6,14,134,2,137,1322,8,11,106,0,157,1372,6,18,190,0,133,1341,8,24,167,2,148,1254,4,18,188,2,161,1393,7,17,146,0,132,1290,7,17,181,2,130,1311,4,30,343,1
C0000000260,1,9,136,1242,10,87,756,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,117,956,7,85,815,3,143,1325,6,93,942,6,120,1116,3,79,802,11,123,1147,10,90,836,6,119,1175,9,78,622,9,157,1367,5,83,768,7,152,1385,5,89,791,8,127,1180,14,80,756,13,,,,,,,,,,,,,,,,,,
C0000000390,0,12,44,377,8,40,456,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,45,444,5,43,447,6,59,530,3,47,398,5,61,627,6,38,344,2,61,590,6,44,402,5,59,510,5,43,355,4,47,419,5,55,497,7,66,670,6,39,327,1,49,406,6,47,379,3,56,513,1,58,616,5,46,361,4,58,493,4,62,601,5,41,295,7
C0000000089,0,5,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,768,16,32,289,4,88,833,13,45,461,4,101,833,11,32,319,3,102,961,15,34,285,1
C0000000957,0,12,60,649,2,76,742,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,42,348,3,73,761,3,56,603,3,76,596,4,41,267,4,67,598,11,55,489,3,76,736,9,61,529,1,70,712,10,58,526,3,56,447,9,58,464,2,80,688,5,57,681,5,73,768,7,70,667,1,82,732,15,41,430,4,68,680,10,55,428,1,68,581,10
C0000000536,0,12,3,11,1,28,242,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,43,1,42,347,1,3,19,0,41,314,6,3,46,3,38,351,4,4,40,1,48,552,5,2,20,0,36,305,3,7,72,2,45,367,4,3,43,0,45,417,8,4,33,0,33,297,1,2,33,0,50,470,5,1,3,0,25,262,4,6,63,0,42,365,3
C0000000375,1,4,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,802,17,40,398,5,111,1092,19,31,317,5,86,818,10,53,395,9,,,,,,,,,,,,,,,,,,
C0000000068,1,6,4,55,0,94,763,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,3,29,0,85,663,13,3,52,0,100,989,13,6,49,1,102,975,9,3,31,1,86,758,10,9,100,1,77,639,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000863,0,12,5,27,0,78,758,12,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,6,63,0,69,619,4,11,114,0,86,779,10,11,108,0,77,620,5,9,46,0,79,781,11,16,189,0,73,693,12,9,63,0,84,774,10,10,158,0,102,1071,13,11,126,0,78,684,3,11,117,0,87,843,5,11,59,0,100,971,14,12,176,0,66,705,6
C0000000614,0,5,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,86,0,97,913,3,7,45,2,61,597,8,7,72,2,57,558,6,10,94,0,78,722,4
C0000000447,0,12,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,11,115,0,7,65,1,16,108,0,18,139,0,23,165,0,15,130,2,19,256,1,9,78,1,9,104,0,14,94,2,14,153,1,10,78,1,12,92,2,16,151,0,13,106,0,14,123,1,17,146,1,12,63,2,15,126,1,17,185,1,18,174,1,11,106,1
C0000000184,1,9,109,862,10,26,284,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,83,708,8,35,275,4,102,990,5,23,215,1,84,885,14,30,271,3,104,922,7,29,249,3,114,1002,10,15,189,3,89,836,11,18,154,1,106,811,10,21,144,4,96,849,10,27,228,4,,,,,,,,,,,,,,,,,,
C0000000711,1,6,0,0,0,20,158,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,1,1,0,20,193,0,0,0,0,27,219,2,3,13,1,31,262,2,3,28,1,24,281,2,2,22,0,28,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000301,1,5,6,74,0,44,431,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,88,0,31,322,5,8,68,0,34,280,4,4,34,0,55,547,5,4,16,0,44,426,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000250,0,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,70,598,7,5,43,0,58,524,5,1,8,0,69,626,5,0,0,0,63,564,9,4,8,0,66,635,4,5,52,0,63,542,7,3,28,0,68,613,8
C0000000362,0,12,35,266,3,55,522,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,29,253,4,67,587,9,44,408,5,66,640,11,44,435,4,65,682,9,29,197,4,64,533,8,26,247,2,57,541,8,34,276,2,78,743,11,38,321,4,65,608,7,39,386,6,69,625,6,35,285,7,63,530,3,37,326,4,65,603,4,43,373,5,54,492,6
C0000000841,0,12,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,131,997,6,31,273,1,140,1395,10,29,222,3,122,1028,6,22,219,2,124,967,9,28,273,4,140,1273,6,26,256,2,158,1479,6,38,386,4,134,1207,5,33,270,2,128,1290,3,32,328,2,121,1048,8,45,453,8,133,1183,8,39,355,2,135,1179,2,32,353,3
C0000000875,1,11,98,867,12,68,657,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,112,1012,21,52,512,6,94,872,17,71,712,5,103,954,15,60,585,10,90,843,18,65,560,4,101,993,13,50,407,1,127,1091,23,54,496,9,92,911,16,44,422,9,104,941,13,67,633,5,119,1073,13,48,452,8,92,802,11,61,635,6,,,,,,
C0000000708,1,11,29,281,3,42,385,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,13,107,1,40,330,5,12,111,2,47,394,5,11,99,2,52,476,4,19,138,3,50,437,7,21,253,3,53,366,9,14,142,1,57,441,10,15,138,3,55,593,7,15,128,2,51,425,6,16,158,4,42,337,4,14,163,2,48,427,4,,,,,,
C0000000770,1,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,79,677,14,94,883,16,81,711,16,97,866,10,74,610,17,93,925,11,64,649,12,96,992,7,63,632,16,102,943,6,,,,,,,,,,,,,,,,,,,,,,,,
C0000000095,0,12,99,812,7,77,740,10,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,92,862,9,58,552,4,81,744,8,65,597,9,97,895,10,44,380,4,100,962,12,62,619,7,90,819,10,69,477,11,93,749,8,65,464,5,100,1015,10,62,479,8,101,1001,12,52,487,8,91,797,9,60,499,5,80,678,12,60,558,6,95,815,7,49,464,5
C0000000140,0,12,39,335,2,73,755,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,30,280,5,82,744,10,31,340,5,80,763,9,51,407,6,90,903,6,28,288,4,99,1045,13,26,231,2,67,616,8,41,349,1,88,903,9,27,228,1,62,609,5,48,507,4,77,679,10,39,314,2,73,790,7,39,397,3,84,855,12,29,375,4,60,575,6
C0000000282,0,12,123,1180,7,30,268,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,94,865,14,22,151,3,123,1136,10,42,455,4,116,975,14,37,384,6,134,1144,19,27,237,4,89,862,10,39,383,5,136,1134,16,37,346,6,109,943,9,21,154,3,103,924,14,37,346,3,132,1202,18,38,410,6,100,944,9,36,396,7,112,926,14,32,236,2
C0000000650,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,83,804,7,3,16,0,76,642,4,0,0,0,87,878,11,3,12,1,97,914,7,2,23,0,76,768,5,1,11,0,83,722,11
C0000000658,0,3,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1010,7,72,675,6,120,1079,6,75,684,9
C0000000126,1,11,50,428,2,60,611,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,51,444,3,54,512,6,62,624,4,35,303,6,52,436,1,28,320,2,47,383,1,44,359,3,63,637,2,37,316,4,57,517,4,41,424,3,62,567,5,48,510,4,63,581,7,37,324,5,58,638,5,49,408,3,63,675,4,48,531,9,,,,,,
C0000000529,0,12,11,121,0,48,405,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,6,56,0,33,301,6,13,114,0,52,437,3,11,106,0,39,418,4,9,94,0,34,346,6,18,148,0,63,584,4,15,117,0,51,468,4,8,53,0,49,421,6,13,146,0,54,505,4,14,131,0,49,395,1,12,136,0,47,527,3,16,133,0,40,368,2
C0000000361,0,12,71,769,14,56,479,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,73,686,5,67,624,9,70,749,11,52,526,5,92,828,12,65,574,6,84,910,13,57,622,9,72,667,9,61,516,5,55,511,8,71,856,7,72,701,10,62,599,7,68,639,6,56,587,4,76,628,7,75,638,3,75,673,13,40,290,2,66,603,8,57,463,6
C0000000886,0,12,92,893,11,85,854,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,88,779,8,90,736,12,74,594,11,99,859,9,96,929,7,84,851,9,89,730,9,109,1040,10,100,918,6,101,891,10,98,970,10,103,1017,9,73,699,8,89,978,7,99,1063,11,86,817,8,102,990,11,107,870,7,73,663,4,95,897,12,96,925,9,81,769,4
C0000000056,1,11,101,1062,16,78,698,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,85,858,23,63,623,12,92,980,31,70,567,5,65,615,18,65,695,4,77,644,15,74,641,9,86,800,22,68,534,8,92,936,23,74,697,6,82,803,21,58,595,4,92,927,22,70,573,4,93,884,18,74,713,5,93,872,24,61,580,8,,,,,,
C0000000002,1,8,3,18,0,58,513,12,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,6,43,0,58,538,5,0,0,0,59,545,6,3,13,1,75,648,9,3,30,0,68,638,6,6,47,0,74,685,9,5,59,3,66,710,6,2,34,0,51,528,8,,,,,,,,,,,,,,,,,,,,,,,,
C0000000241,1,6,108,972,13,39,355,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,85,804,9,40,324,4,89,937,13,51,472,2,95,872,18,36,378,3,88,776,16,37,319,5,90,829,11,46,389,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000327,0,12,36,411,8,25,184,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,35,387,9,9,120,1,53,513,5,21,222,1,28,225,3,22,187,2,45,368,5,10,91,0,24,176,5,20,192,1,31,306,3,19,152,3,30,244,5,24,209,1,31,306,8,8,73,0,32,229,6,16,160,0,28,265,6,22,232,2,41,353,6,22,177,3
